abnormal_subdomain,nb_external_redirection,longest_words_raw,longest_word_host,phish_hints,suspecious_tld,dns_record,status
0,0,11,11,0,0,1,legitimate
0,0,17,13,0,0,0,phishing
0,0,8,7,0,0,0,phishing
0,0,167,14,0,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,22,22,0,0,0,phishing
0,0,39,39,2,0,0,phishing
0,0,32,10,3,0,0,phishing
1,0,11,11,0,0,0,phishing
0,0,23,23,1,0,0,legitimate
0,0,33,8,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,7,4,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,8,5,0,0,0,legitimate
0,0,7,7,0,0,0,phishing
0,0,32,9,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,28,3,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,10,10,0,0,0,phishing
0,0,9,5,0,0,0,legitimate
0,0,32,13,0,0,0,phishing
0,0,13,11,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,43,10,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,18,18,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,17,17,1,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,9,9,2,0,0,phishing
0,0,12,9,1,0,0,legitimate
0,0,7,6,0,0,0,legitimate
0,0,16,16,4,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,13,9,3,0,0,phishing
0,0,64,5,2,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,15,15,0,0,0,phishing
0,0,21,21,2,0,0,phishing
0,0,10,8,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,19,19,0,0,0,phishing
0,0,16,10,0,0,0,phishing
0,0,13,10,0,0,0,phishing
0,0,27,27,1,0,0,phishing
0,0,10,6,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,7,6,0,0,0,phishing
0,0,11,6,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,32,10,2,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,19,19,0,0,0,legitimate
0,0,3,3,0,0,0,legitimate
0,0,8,8,2,0,0,phishing
1,0,12,10,0,0,0,phishing
0,0,15,8,3,0,0,phishing
0,0,25,6,0,0,0,legitimate
0,0,20,20,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,18,18,0,0,0,legitimate
0,0,16,16,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,15,15,1,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,8,7,3,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,5,5,0,0,0,phishing
0,0,16,16,0,0,0,legitimate
0,0,10,9,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,6,5,1,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,6,6,0,0,0,phishing
0,0,32,10,3,0,0,phishing
0,0,9,8,0,0,0,legitimate
0,0,9,5,0,0,0,phishing
0,0,12,6,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,5,5,0,0,0,legitimate
0,0,100,11,0,0,0,phishing
0,0,10,10,1,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,12,8,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,16,16,0,0,0,phishing
0,0,10,10,1,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,9,6,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,23,23,3,0,0,phishing
0,0,24,24,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,32,6,0,0,0,phishing
0,0,18,18,0,0,0,legitimate
0,0,3,3,0,0,0,legitimate
0,0,3,1,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,20,20,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,32,8,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,13,10,0,0,0,phishing
0,0,20,6,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,12,7,0,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,18,18,1,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,10,5,0,0,0,legitimate
0,0,17,17,1,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,3,3,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,30,9,4,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,11,10,0,0,0,legitimate
0,0,4,4,0,0,0,legitimate
0,0,32,10,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,10,10,2,0,0,legitimate
0,0,7,7,0,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,10,7,0,0,0,legitimate
0,0,9,6,0,0,0,legitimate
0,0,11,11,1,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,10,7,0,0,0,legitimate
0,0,64,12,3,0,0,phishing
0,0,5,5,1,0,0,phishing
0,0,32,10,3,0,0,phishing
0,0,6,6,0,0,0,phishing
0,0,39,15,1,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,12,10,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,3,3,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,8,7,0,0,0,legitimate
0,0,14,14,4,0,0,phishing
0,0,8,7,0,0,0,legitimate
0,0,12,11,0,0,0,phishing
0,0,5,4,1,0,0,phishing
0,0,18,18,1,0,0,phishing
0,0,16,16,0,0,0,legitimate
0,0,15,10,1,0,0,phishing
0,0,32,14,4,0,0,phishing
0,0,12,4,0,0,1,phishing
0,0,6,6,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,12,8,0,0,0,legitimate
0,0,32,9,0,0,0,phishing
0,0,176,6,0,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,29,10,1,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,6,6,0,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,11,5,0,1,0,phishing
0,0,11,9,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,17,17,2,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,3,3,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,19,19,0,0,0,legitimate
0,0,10,4,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,8,7,3,0,0,phishing
0,0,10,10,0,0,1,phishing
0,0,7,3,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,7,5,0,0,0,legitimate
0,0,80,12,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,8,5,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,32,11,3,0,0,phishing
0,0,14,12,0,0,0,legitimate
0,0,10,5,0,1,0,phishing
0,0,10,4,0,0,0,legitimate
0,0,3,3,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,10,5,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,32,6,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,9,9,1,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,13,12,0,0,0,legitimate
0,0,13,7,1,0,0,phishing
0,0,200,17,0,0,0,phishing
0,0,25,7,1,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,21,21,2,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,9,9,2,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,13,12,0,0,0,legitimate
0,0,17,8,3,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,7,7,0,1,0,legitimate
0,0,12,7,0,0,0,legitimate
0,0,46,12,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,9,9,0,1,0,phishing
0,0,10,10,0,0,0,phishing
0,0,3,3,0,0,0,legitimate
0,0,10,6,0,0,0,legitimate
0,0,16,8,0,0,0,legitimate
0,0,15,15,1,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,75,12,1,0,0,phishing
0,0,8,8,1,0,0,legitimate
0,0,16,16,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,6,6,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,9,5,2,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,16,16,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,8,7,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,19,19,0,0,0,phishing
0,0,12,6,0,0,0,legitimate
0,0,11,5,0,0,0,legitimate
0,0,7,7,1,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,20,20,0,1,0,phishing
0,0,14,14,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,15,15,0,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,16,16,0,0,0,phishing
0,0,15,6,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,40,6,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,6,4,2,0,0,phishing
0,0,12,10,3,0,0,phishing
0,0,10,7,0,0,0,legitimate
0,0,32,10,3,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,15,13,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,10,9,1,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,46,17,0,0,0,phishing
0,0,50,6,0,0,0,phishing
0,0,7,6,0,0,0,legitimate
0,0,22,18,1,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,32,10,2,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,8,7,0,0,0,phishing
0,0,9,9,1,0,0,phishing
0,0,20,20,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,16,16,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,16,16,0,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,32,10,0,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,10,10,0,0,0,phishing
0,0,8,4,2,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,18,18,3,0,0,phishing
0,0,10,8,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,18,18,0,0,0,legitimate
0,0,33,6,1,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,3,3,0,0,0,legitimate
0,0,19,8,0,0,0,phishing
0,0,19,19,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
1,0,36,36,0,0,0,phishing
0,0,17,8,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
1,0,14,14,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,8,5,4,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,17,17,0,0,0,legitimate
0,0,32,20,0,0,0,phishing
0,0,45,6,1,0,0,phishing
0,0,96,18,1,0,0,phishing
0,0,8,4,1,0,0,phishing
0,0,64,11,1,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,13,9,0,0,0,legitimate
0,0,16,16,1,0,0,phishing
0,0,32,32,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,9,8,0,0,0,legitimate
0,0,4,4,0,0,0,phishing
0,0,7,4,0,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,13,11,4,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
1,0,11,11,0,0,0,phishing
0,0,6,3,0,0,0,phishing
0,0,17,17,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,9,4,0,0,0,legitimate
0,0,28,28,1,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,8,5,0,0,0,phishing
0,0,15,15,2,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,16,16,3,0,0,phishing
0,0,5,5,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,10,5,2,0,0,phishing
0,0,8,4,0,0,0,legitimate
0,0,21,21,0,0,0,phishing
0,0,75,5,0,0,0,phishing
0,0,3,3,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,22,22,0,0,1,phishing
0,0,10,9,0,0,0,legitimate
0,0,7,4,0,0,0,phishing
0,0,17,7,2,1,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,17,17,0,0,0,phishing
1,0,9,9,0,0,0,phishing
0,0,15,14,4,0,0,phishing
0,0,10,9,0,0,0,legitimate
0,0,8,8,0,1,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,7,6,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,21,6,1,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,15,15,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,301,7,7,0,0,phishing
0,0,15,11,0,0,0,phishing
0,0,25,25,0,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,15,8,3,0,0,phishing
0,0,21,9,1,0,0,phishing
0,0,12,12,3,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,8,7,1,0,0,legitimate
0,0,9,7,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,9,3,0,0,0,legitimate
0,0,5,5,0,0,0,legitimate
0,0,5,5,0,0,0,phishing
0,0,9,8,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,12,12,3,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,17,17,1,0,0,phishing
0,0,12,7,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,9,7,0,0,0,phishing
0,0,3,3,0,0,0,legitimate
0,0,5,5,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,10,9,0,0,0,legitimate
1,0,44,9,0,0,0,phishing
0,0,10,5,2,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,18,18,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,5,5,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,4,4,0,0,0,legitimate
0,0,16,16,0,0,0,legitimate
0,0,18,18,0,0,0,phishing
0,0,40,10,3,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,11,11,0,0,1,phishing
0,0,32,8,0,0,0,phishing
0,0,10,10,3,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,9,5,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,8,8,0,1,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,64,11,1,0,0,phishing
0,0,5,5,0,0,0,legitimate
0,0,16,16,1,0,0,phishing
0,0,8,5,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,19,19,0,0,0,legitimate
0,0,15,8,3,0,0,phishing
0,0,26,26,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
1,0,20,17,0,1,1,phishing
0,0,15,15,1,1,0,phishing
0,0,34,8,0,0,0,phishing
0,0,87,13,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,32,7,1,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,11,11,1,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,11,3,0,1,0,phishing
0,0,24,10,0,0,0,legitimate
0,0,26,9,0,0,0,legitimate
0,0,10,10,0,0,0,phishing
0,0,3,3,0,0,0,legitimate
0,0,9,9,2,0,0,legitimate
0,0,11,11,2,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,10,5,1,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,7,3,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,15,15,0,0,0,phishing
0,0,32,30,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,11,9,0,0,0,phishing
0,0,17,17,1,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,14,7,0,0,0,legitimate
0,0,50,5,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,9,9,1,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,8,3,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,29,29,2,0,0,phishing
0,0,5,3,0,0,0,legitimate
0,0,8,8,0,0,1,legitimate
0,0,23,23,0,0,0,phishing
1,0,64,3,2,0,1,phishing
0,0,9,9,0,0,0,phishing
0,0,30,11,1,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,5,5,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,5,5,1,0,0,phishing
0,0,13,10,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,21,21,0,0,0,phishing
0,0,10,10,2,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,9,5,3,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,19,19,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,8,8,1,0,0,legitimate
0,0,10,10,1,0,0,phishing
0,0,3,3,0,0,0,legitimate
0,0,22,6,1,0,0,phishing
0,0,13,13,2,0,0,phishing
0,0,8,7,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,9,9,0,0,1,phishing
0,0,64,8,3,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,14,6,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,10,8,0,0,0,legitimate
0,0,15,15,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,32,19,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,30,8,4,0,0,phishing
0,0,23,7,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,13,13,1,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,2,2,0,0,0,phishing
0,0,12,7,3,0,0,phishing
0,0,10,7,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,19,19,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,12,7,0,0,0,legitimate
1,0,8,6,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,9,9,1,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,22,14,0,0,0,phishing
0,0,8,4,4,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,9,9,3,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,9,9,1,0,0,phishing
0,0,6,5,1,0,0,phishing
0,0,26,6,2,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,17,17,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,9,8,0,1,0,phishing
0,0,31,15,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,87,10,0,0,0,phishing
0,0,10,8,0,0,0,legitimate
0,0,12,7,0,0,0,legitimate
0,0,14,14,4,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,6,3,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,11,6,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,9,9,1,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,43,6,1,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,3,3,0,0,0,legitimate
0,0,4,4,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,13,6,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,11,7,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,14,9,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,35,11,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
1,0,9,9,0,0,0,phishing
0,0,15,13,0,0,0,phishing
0,0,11,7,0,0,0,legitimate
0,0,4,4,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,9,9,0,1,0,phishing
0,0,10,10,0,0,0,phishing
0,0,5,5,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,32,7,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,18,18,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,23,11,0,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,8,7,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,9,8,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,6,6,1,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,20,20,0,0,0,legitimate
0,0,10,9,0,0,0,legitimate
0,0,14,14,3,0,0,phishing
0,0,6,6,1,0,0,phishing
0,0,9,6,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,21,21,0,0,0,phishing
0,0,64,5,4,0,0,phishing
0,0,21,21,1,0,0,phishing
0,0,7,7,2,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,9,7,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,17,7,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,19,19,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,8,4,0,0,0,legitimate
0,0,15,15,2,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,9,9,1,0,0,legitimate
0,0,16,16,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,56,6,1,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,15,13,0,0,0,phishing
0,0,6,6,0,0,0,phishing
0,0,20,20,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,23,23,3,0,0,phishing
1,0,32,3,0,0,1,phishing
0,0,14,14,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,11,4,0,0,0,legitimate
0,0,16,9,0,0,0,legitimate
0,0,15,15,0,0,0,phishing
0,0,39,14,0,0,0,phishing
0,0,14,10,0,0,0,legitimate
0,0,7,7,1,1,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,42,9,0,0,0,phishing
0,0,32,10,3,0,0,phishing
0,0,15,15,0,0,0,legitimate
1,0,64,3,2,0,1,phishing
0,0,3,3,0,0,0,legitimate
0,0,15,15,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,20,20,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,11,7,0,0,0,legitimate
0,0,15,13,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
1,0,5,2,1,0,1,phishing
0,0,9,9,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,8,8,2,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,4,4,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,12,2,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,15,9,0,0,0,phishing
0,0,13,3,2,0,0,phishing
0,0,14,14,4,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,13,6,0,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
